"Pregabalina";"Pregabalina Strami";"Cápsula";"25 mg";"Autorizado";"S";"Pentafarma Genéricos - Sociedade Técnico Medicinal, Unip. Lda.";
"Pregabalina";"Pregabalina Strami";"Cápsula";"300 mg";"Autorizado";"S";"Pentafarma Genéricos - Sociedade Técnico Medicinal, Unip. Lda.";
"Pregabalina";"Pregabalina Strami";"Cápsula";"50 mg";"Autorizado";"S";"Pentafarma Genéricos - Sociedade Técnico Medicinal, Unip. Lda.";
"Pregabalina";"Pregabalina Strami";"Cápsula";"75 mg";"Autorizado";"S";"Pentafarma Genéricos - Sociedade Técnico Medicinal, Unip. Lda.";
"Pregabalina";"Pregabalina Tetrafarma";"Cápsula";"100 mg";"Autorizado";"S";"Tetrafarma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Tetrafarma";"Cápsula";"150 mg";"Autorizado";"S";"Tetrafarma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Tetrafarma";"Cápsula";"200 mg";"Autorizado";"S";"Tetrafarma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Tetrafarma";"Cápsula";"225mg";"Autorizado";"S";"Tetrafarma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Tetrafarma";"Cápsula";"25 mg";"Autorizado";"S";"Tetrafarma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Tetrafarma";"Cápsula";"300 mg";"Autorizado";"S";"Tetrafarma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Tetrafarma";"Cápsula";"50 mg";"Autorizado";"S";"Tetrafarma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Tetrafarma";"Cápsula";"75 mg";"Autorizado";"S";"Tetrafarma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Teva";"Cápsula";"100 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Teva";"Cápsula";"150 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Teva";"Cápsula";"200 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Teva";"Cápsula";"225 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Teva";"Cápsula";"25 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Teva";"Cápsula";"300 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Teva";"Cápsula";"50 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Teva";"Cápsula";"75 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Tolife";"Cápsula";"100 mg";"Autorizado";"S";"ToLife - Produtos Farmacêuticos, S.A.";
"Pregabalina";"Pregabalina Tolife";"Cápsula";"150 mg";"Autorizado";"S";"ToLife - Produtos Farmacêuticos, S.A.";
"Pregabalina";"Pregabalina Tolife";"Cápsula";"200 mg";"Autorizado";"S";"ToLife - Produtos Farmacêuticos, S.A.";
"Pregabalina";"Pregabalina Tolife";"Cápsula";"225 mg";"Autorizado";"S";"ToLife - Produtos Farmacêuticos, S.A.";
"Pregabalina";"Pregabalina Tolife";"Cápsula";"25 mg";"Autorizado";"S";"ToLife - Produtos Farmacêuticos, S.A.";
"Pregabalina";"Pregabalina Tolife";"Cápsula";"300 mg";"Autorizado";"S";"ToLife - Produtos Farmacêuticos, S.A.";
"Pregabalina";"Pregabalina Tolife";"Cápsula";"50 mg";"Autorizado";"S";"ToLife - Produtos Farmacêuticos, S.A.";
"Pregabalina";"Pregabalina Tolife";"Cápsula";"75 mg";"Autorizado";"S";"ToLife - Produtos Farmacêuticos, S.A.";
"Pregabalina";"Pregabalina Zentiva";"Cápsula";"100 mg";"Autorizado";"S";"Zentiva k.s.";
"Pregabalina";"Pregabalina Zentiva";"Cápsula";"150 mg";"Autorizado";"S";"Zentiva k.s.";
"Pregabalina";"Pregabalina Zentiva";"Cápsula";"200 mg";"Autorizado";"S";"Zentiva k.s.";
"Pregabalina";"Pregabalina Zentiva";"Cápsula";"225 mg";"Autorizado";"S";"Zentiva k.s.";
"Pregabalina";"Pregabalina Zentiva";"Cápsula";"25 mg";"Autorizado";"S";"Zentiva k.s.";
"Pregabalina";"Pregabalina Zentiva";"Cápsula";"300 mg";"Autorizado";"S";"Zentiva k.s.";
"Pregabalina";"Pregabalina Zentiva";"Cápsula";"50 mg";"Autorizado";"S";"Zentiva k.s.";
"Pregabalina";"Pregabalina Zentiva";"Cápsula";"75 mg";"Autorizado";"S";"Zentiva k.s.";
"Pregabalina";"Pregabalina Zidrium";"Cápsula";"100 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Zidrium";"Cápsula";"150 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Zidrium";"Cápsula";"200 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Zidrium";"Cápsula";"225 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Zidrium";"Cápsula";"25 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Zidrium";"Cápsula";"300 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Zidrium";"Cápsula";"50 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Zidrium";"Cápsula";"75 mg";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina baldacci";"Cápsula";"300 mg";"Autorizado";"S";"Baldacci - Portugal, S.A.";
"Pregabalina";"Pregabalina ratiopharm";"Cápsula";"100 mg";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina ratiopharm";"Cápsula";"150 mg";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina ratiopharm";"Cápsula";"200 mg";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina ratiopharm";"Cápsula";"225 mg";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina ratiopharm";"Cápsula";"25 mg";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina ratiopharm";"Cápsula";"300 mg";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina ratiopharm";"Cápsula";"50 mg";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina ratiopharm";"Cápsula";"75 mg";"Autorizado";"S";"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.";
"Primidona";"Mysoline";"Comprimido";"250 mg";"Autorizado";"N";"Laboratórios Azevedos - Indústria Farmacêutica, S.A.";
"Probutato de hidrocortisona";"Pandel";"Creme";"1 mg/g";"Autorizado";"N";"   ISDIN - Laboratório Farmacêutico Unipessoal, Lda.";
"Procaterol";"Onsudil";"Comprimido";"0.05 mg";"Autorizado";"N";"Jaba Recordati, S. A.";
"Procaterol";"Onsudil";"Solução para inalação por nebulização";"0.1 mg/ml";"Autorizado";"N";"Jaba Recordati, S. A.";
"Procaterol";"Onsudil";"Xarope";"0.005 mg/ml";"Autorizado";"N";"Jaba Recordati, S. A.";
"Procaína";"Procaina Labesfal";"Solução injetável";"100 mg/5 ml";"Autorizado";"N";"Labesfal - Laboratórios Almiro, S.A.";
"Progesterona";"Luferti";"Comprimido vaginal";"100 mg";"Autorizado";"N";"Ferring Portuguesa - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.";
"Progesterona";"Progeffik";"Cápsula mole";"100 mg";"Autorizado";"S";"Laboratórios EFFIK, Sociedade Unipessoal, Lda.";
"Progesterona";"Progeffik";"Cápsula mole";"200 mg";"Autorizado";"S";"Laboratórios EFFIK, Sociedade Unipessoal, Lda.";
"Progesterona";"Prolutex";"Pó para solução injetável";"25 mg";"Autorizado";"N";"IBSA Farmaceutici Italia S.r.l.";
"Progesterona";"Prolutex";"Solução injetável";"25 mg";"Autorizado";"N";"IBSA Farmaceutici Italia S.r.l.";
"Progesterona";"Utrogestan";"Cápsula mole";"100 mg";"Autorizado";"N";"Jaba Recordati, S. A.";
"Proglumetacina";"Protaxil";"Comprimido revestido";"300 mg";"Autorizado";"N";"Laboratórios Delta, S.A.";
"Proglumetacina";"Protaxil";"Pomada";"50 mg/g";"Autorizado";"N";"Laboratórios Delta, S.A.";
"Promestrieno";"Colpotrophine";"Creme vaginal";"10 mg/g";"Autorizado";"N";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Promestrieno";"Colpotrophine";"Cápsula mole vaginal";"10 mg";"Autorizado";"N";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Prometazina";"Fenergan";"Creme";"20 mg/g";"Autorizado";"N";"Laboratórios Vitória, S.A.";
"Prometazina";"Fenergan";"Solução injetável";"50 mg/2 ml";"Autorizado";"N";"Laboratórios Vitória, S.A.";
"Prometazina";"Fenergan";"Xarope";"1 mg/ml";"Autorizado";"N";"Laboratórios Vitória, S.A.";
"Prometazina";"Prometazina Basi";"Solução injetável";"50 mg/2 ml";"Autorizado";"S";"Laboratórios Basi - Indústria Farmacêutica, S.A";
"Prometazina";"Prometazina Farma Mediterrania";"Solução injetável";"50 mg/2 ml";"Autorizado";"S";"Farma Mediterrania, S.L.";
"Propafenona";"Rytmonorm";"Comprimido revestido";"150 mg";"Autorizado";"N";"BGP Products, Unipessoal Lda.";
"Propafenona";"Rytmonorm";"Comprimido revestido";"300 mg";"Autorizado";"N";"BGP Products, Unipessoal Lda.";
"Propiltiouracilo";"Propycil";"Comprimido";"50 mg";"Autorizado";"N";"Admeda Arzneimittel GmbH";
"Propinoxato";"Vagopax";"Comprimido revestido";"3.2 mg";"Autorizado";"N";"Jaba Recordati, S. A.";
"Propinoxato";"Vagopax";"Gotas orais, solução";"3.2 mg/ml";"Autorizado";"N";"Jaba Recordati, S. A.";
"Propiverina";"Mictonorm";"Comprimido revestido";"15 mg";"Autorizado";"N";"Apogepha Arzneimittel GmbH";
"Propiverina";"Mictonorm OD";"Cápsula de libertação modificada";"30 mg";"Autorizado";"N";"Apogepha Arzneimittel GmbH";
"Propiverina";"Mictonorm OD";"Cápsula de libertação modificada";"45 mg";"Autorizado";"N";"Apogepha Arzneimittel GmbH";
"Propofol";"Diprivan";"Emulsão injetável ou para perfusão";"10 mg/ml";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Propofol";"Diprivan 2%";"Emulsão para perfusão";"20 mg/ml";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Propofol";"Propofol 1% Fresenius";"Emulsão injetável ou para perfusão";"10 mg/ml";"Autorizado";"N";"   Fresenius Kabi Pharma Portugal, Lda";
"Propofol";"Propofol 1% MCT/LCT Fresenius";"Emulsão injetável ou para perfusão";"10 mg/ml";"Autorizado";"N";"   Fresenius Kabi Pharma Portugal, Lda";
"Propofol";"Propofol 1% MCT/LCT Fresenius";"Emulsão injetável ou para perfusão";"10 mg/ml";"Autorizado";"S";"Fresenius Kabi Pharma Portugal, Lda.";
"Propofol";"Propofol 2 % Fresenius";"Emulsão injetável";"20 mg/ml";"Autorizado";"S";"   Fresenius Kabi Pharma Portugal, Lda";
"Propofol";"Propofol 2% MCT/LCT Fresenius";"Emulsão injetável ou para perfusão";"20 mg/ml";"Autorizado";"N";"   Fresenius Kabi Pharma Portugal, Lda";
"Propofol";"Propofol 2% MCT/LCT Fresenius";"Emulsão injetável ou para perfusão";"20 mg/ml";"Autorizado";"S";"Fresenius Kabi Pharma Portugal, Lda.";
"Propofol";"Propofol APS";"Emulsão injetável";"10 mg/ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Propofol";"Propofol Hospira";"Emulsão injetável ou para perfusão";"10 mg/ml";"Autorizado";"S";"Hospira Portugal, Lda.";
"Propofol";"Propofol Norameda";"Emulsão injetável ou para perfusão";"10 mg/ml";"Autorizado";"S";"UAB Norameda";
"Propofol";"Propofol Norameda";"Emulsão injetável ou para perfusão";"20 mg/ml";"Autorizado";"S";"UAB Norameda";
"Propofol";"Propofol Sandoz";"Emulsão injetável ou para perfusão";"10 mg/ml";"Autorizado";"S";"Sandoz Farmacêutica, Lda.";
"Propofol";"Propofol Sandoz";"Emulsão injetável ou para perfusão";"20 mg/ml";"Autorizado";"S";"Sandoz Farmacêutica, Lda.";
"Propofol";"Propofol-Lipuro 0.5%";"Emulsão injetável ou para perfusão";"5 mg/ml";"Autorizado";"N";"B. Braun Melsungen A.G.";
"Propofol";"Propofol-Lipuro 1%";"Emulsão injetável ou para perfusão";"10 mg/ml";"Autorizado";"S";"B. Braun Medical, Lda.";
"Propofol";"Propofol-Lipuro 2%";"Emulsão injetável ou para perfusão";"20 mg/ml";"Autorizado";"S";"B. Braun Melsungen A.G.";
"Propranolol";"Hemangiol";"Solução oral";"3.75 mg/ml";"Autorizado";"N";"Pierre Fabre Dermotologie";
"Propranolol";"Inderal";"Comprimido revestido";"10 mg";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Propranolol";"Inderal";"Comprimido revestido";"40 mg";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Propranolol";"Inderal-LA";"Cápsula de libertação prolongada";"160 mg";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Propranolol";"Inderal-LA 80";"Cápsula de libertação prolongada";"80 mg";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Propranolol";"Propranolol Accord";"Comprimido revestido por película";"10 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Propranolol";"Propranolol Accord";"Comprimido revestido por película";"40 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Propranolol";"Propranolol Accord";"Comprimido revestido por película";"80 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Proteína C humana";"Ceprotin 1000 UI";"Pó e solvente para solução injetável";"1000 U.I./10 ml";"Autorizado";"N";"Baxter A.G.";
"Proteína C humana";"Ceprotin 500 UI";"Pó e solvente para solução injetável";"500 U.I./5 ml";"Autorizado";"N";"Baxter A.G.";
"Proteína osteogénica-1:BMP-7";"Opgenra";"   Pó para suspensão para implantação";"3.5 mg";"Autorizado";"N";"Olympus Biotech (Ireland) Ltd.";
"Proteína osteogénica-1:BMP-7";"Osigraft";"   Implante, pó para suspensão";"3.3 mg";"Autorizado";"N";"Howmedica International Inc.";
"Proteínosuccinilato de ferro";"Fervit";"Solução oral";"800 mg/15 ml";"Autorizado";"N";"ITF Farmahealth, Produtos Farmacêuticos Lda.";
"Proteínosuccinilato de ferro";"Fetrival";"Solução oral";"800 mg/15 ml";"Autorizado";"N";"Almirall - Produtos Farmacêuticos, Lda.";
"Proteínosuccinilato de ferro";"Legofer";"Solução oral";"800 mg/15 ml";"Autorizado";"N";"ITF Farmahealth, Produtos Farmacêuticos Lda.";
"Protóxido de azoto";"Niontix";"Gás medicinal liquefeito";"100 %";"Autorizado";"N";"Linde Portugal, Lda.";
"Protóxido de azoto";"Protóxido de Azoto Medicinal Air Liquide Medicinal";"Gás medicinal liquefeito";"100 %";"Autorizado";"N";"Air Liquide Sante (International)";
"Protóxido de azoto";"Protóxido de Azoto Medicinal Gasoso Gasin";"Gás medicinal liquefeito";"100 %";"Autorizado";"N";"Gasin II - Gases Industriais, Unipessoal Lda.";
"Protóxido de azoto";"Protóxido de Azoto Medicinal Praxair";"Gás medicinal liquefeito";"100 %";"Autorizado";"N";"   Praxair Portugal Gases S.A.";
"Protóxido de azoto";"Protóxido de azoto Medicinal Gasin";"Gás medicinal liquefeito";"98 %";"Autorizado";"N";"Gasin II - Gases Industriais, Unipessoal Lda.";
"Protóxido de azoto";"Protóxido de azoto Medicinal Gasoxmed";"Gás medicinal liquefeito";"98 %";"Autorizado";"N";"Gasoxmed - Gases Medicinais, S.A.";
"Protóxido de azoto + Oxigénio";"Actynox";"Gás medicinal comprimido";"50 % + 50 %";"Autorizado";"N";"Gasin II - Gases Industriais, Unipessoal Lda.";
"Protóxido de azoto + Oxigénio";"Kalinox";"Gás medicinal comprimido";"50 % + 50 %";"Autorizado";"N";"Air Liquide Sante (International)";
"Protóxido de azoto + Oxigénio";"Livopan";"Gás medicinal comprimido";"50 % + 50 %";"Autorizado";"N";"AGA AB";
"Protóxido de azoto + Oxigénio";"Protoxan";"Gás medicinal comprimido";"50 % + 50 %";"Autorizado";"N";"Praxair Portugal Gases S.A.";
"Prucaloprida";"Resolor";"Comprimido revestido por película";"1 mg";"Autorizado";"N";"Shire Pharmaceuticals (Ireland) Ltd.";
"Prucaloprida";"Resolor";"Comprimido revestido por película";"2 mg";"Autorizado";"N";"Shire Pharmaceuticals (Ireland) Ltd.";
"Prulifloxacina";"Keraflox";"Comprimido revestido por película";"600 mg";"Autorizado";"N";"ACRAF - Aziende Chimiche Riunite Angelini Francesco S.p.A.";
"Prulifloxacina";"Oliflox";"Comprimido revestido por película";"600 mg";"Autorizado";"N";"Laboratórios Delta, S.A.";
"Prulifloxacina";"Unidrox";"Comprimido revestido por película";"600 mg";"Autorizado";"N";"Angelini Farmacêutica, Lda.";
"Pseudoefedrina + Triprolidina";"Actifed";"Comprimido";"60 mg + 2.5 mg";"Autorizado";"N";"Johnson & Johnson, Lda.";
"Pseudoefedrina + Triprolidina";"Actifed";"Xarope";"6 mg/ml + 0.25 mg/ml";"Autorizado";"N";"Johnson & Johnson, Lda.";
"Pseudoefedrina + Triprolidina";"Dinaxil";"Comprimido";"60 mg + 2.5 mg";"Autorizado";"N";"Tecnifar - Indústria Técnica Farmacêutica, S.A.";
"Pseudoefedrina + Triprolidina";"Dinaxil";"Xarope";"6 mg/ml + 0.25 mg/ml";"Autorizado";"N";"Tecnifar - Indústria Técnica Farmacêutica, S.A.";
"Quetiapina";"Alzen SR";"Comprimido de libertação prolongada";"150 mg";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Quetiapina";"Alzen SR";"Comprimido de libertação prolongada";"200 mg";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Quetiapina";"Alzen SR";"Comprimido de libertação prolongada";"300 mg";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Quetiapina";"Alzen SR";"Comprimido de libertação prolongada";"400 mg";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Quetiapina";"Alzen SR";"Comprimido de libertação prolongada";"50 mg";"Autorizado";"N";"AstraZeneca Produtos Farmacêuticos, Lda.";
"Quetiapina";"Klapined";"Comprimido de libertação prolongada";"200 mg";"Autorizado";"S";"Bluelife, Sociedade Unipessoal Lda.";
"Quetiapina";"Klapined";"Comprimido de libertação prolongada";"300 mg";"Autorizado";"S";"Bluelife, Sociedade Unipessoal Lda.";
"Quetiapina";"Klapined";"Comprimido de libertação prolongada";"400 mg";"Autorizado";"S";"Bluelife, Sociedade Unipessoal Lda.";
"Quetiapina";"Klapined";"Comprimido de libertação prolongada";"50 mg";"Autorizado";"S";"Bluelife, Sociedade Unipessoal Lda.";
"Quetiapina";"Querolan";"Comprimido de libertação prolongada";"150 mg";"Autorizado";"S";"Pharmathen, S.A.";
"Quetiapina";"Querolan";"Comprimido de libertação prolongada";"200 mg";"Autorizado";"S";"Pharmathen, S.A.";
"Quetiapina";"Querolan";"Comprimido de libertação prolongada";"300 mg";"Autorizado";"S";"Pharmathen, S.A.";
"Quetiapina";"Querolan";"Comprimido de libertação prolongada";"400 mg";"Autorizado";"S";"Pharmathen, S.A.";
"Quetiapina";"Querolan";"Comprimido de libertação prolongada";"50 mg";"Autorizado";"S";"Pharmathen, S.A.";
"Quetiapina";"Quetiapina Accord";"Comprimido de libertação prolongada";"200 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Quetiapina";"Quetiapina Accord";"Comprimido de libertação prolongada";"300 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Quetiapina";"Quetiapina Accord";"Comprimido de libertação prolongada";"400 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Quetiapina";"Quetiapina Accord";"Comprimido de libertação prolongada";"50 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Quetiapina";"Quetiapina Accord";"Comprimido revestido por película";"100 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Quetiapina";"Quetiapina Accord";"Comprimido revestido por película";"150 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Quetiapina";"Quetiapina Accord";"Comprimido revestido por película";"200 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Quetiapina";"Quetiapina Accord";"Comprimido revestido por película";"25 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Quetiapina";"Quetiapina Accord";"Comprimido revestido por película";"300 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Quetiapina";"Quetiapina Actavis";"Comprimido de libertação prolongada";"200 mg";"Autorizado";"S";"Actavis Group PTC ehf.";
"Quetiapina";"Quetiapina Actavis";"Comprimido de libertação prolongada";"300 mg";"Autorizado";"S";"Actavis Group PTC ehf.";
"Quetiapina";"Quetiapina Actavis";"Comprimido de libertação prolongada";"400 mg";"Autorizado";"S";"Actavis Group PTC ehf.";
"Quetiapina";"Quetiapina Actavis";"Comprimido de libertação prolongada";"50 mg";"Autorizado";"S";"Actavis Group PTC ehf.";
"Quetiapina";"Quetiapina Actavis";"Comprimido revestido por película";"100 mg";"Autorizado";"S";"Actavis Group PTC ehf.";
"Quetiapina";"Quetiapina Actavis";"Comprimido revestido por película";"200 mg";"Autorizado";"S";"Actavis Group PTC ehf.";
"Quetiapina";"Quetiapina Actavis";"Comprimido revestido por película";"25 mg";"Autorizado";"S";"Actavis Group PTC ehf.";
"Quetiapina";"Quetiapina Actavis";"Comprimido revestido por película";"300 mg";"Autorizado";"S";"Actavis Group PTC ehf.";
"Quetiapina";"Quetiapina Alter";"Comprimido revestido por película";"100 mg";"Autorizado";"S";"Alter, S.A.";
"Quetiapina";"Quetiapina Alter";"Comprimido revestido por película";"150 mg";"Autorizado";"S";"Alter, S.A.";
"Quetiapina";"Quetiapina Alter";"Comprimido revestido por película";"200 mg";"Autorizado";"S";"Alter, S.A.";
"Quetiapina";"Quetiapina Alter";"Comprimido revestido por película";"25 mg";"Autorizado";"S";"Alter, S.A.";
"Quetiapina";"Quetiapina Alter";"Comprimido revestido por película";"300 mg";"Autorizado";"S";"Alter, S.A.";
"Quetiapina";"Quetiapina Amneal";"Comprimido revestido por película";"100 mg";"Autorizado";"S";"Amneal Pharma Europe Limited";
"Quetiapina";"Quetiapina Amneal";"Comprimido revestido por película";"150 mg";"Autorizado";"S";"Amneal Pharma Europe Limited";
"Quetiapina";"Quetiapina Amneal";"Comprimido revestido por película";"200 mg";"Autorizado";"S";"Amneal Pharma Europe Limited";
"Quetiapina";"Quetiapina Amneal";"Comprimido revestido por película";"25 mg";"Autorizado";"S";"Amneal Pharma Europe Limited";
"Quetiapina";"Quetiapina Amneal";"Comprimido revestido por película";"300 mg";"Autorizado";"S";"Amneal Pharma Europe Limited";
"Quetiapina";"Quetiapina Anfarm";"Comprimido revestido por película";"100 mg";"Autorizado";"S";"Anfarm Hellas, S.A.";
"Quetiapina";"Quetiapina Anfarm";"Comprimido revestido por película";"200 mg";"Autorizado";"S";"Anfarm Hellas, S.A.";
"Quetiapina";"Quetiapina Anfarm";"Comprimido revestido por película";"25 mg";"Autorizado";"S";"Anfarm Hellas, S.A.";
"Quetiapina";"Quetiapina Anfarm";"Comprimido revestido por película";"300 mg";"Autorizado";"S";"Anfarm Hellas, S.A.";
"Quetiapina";"Quetiapina Aurobindo";"Comprimido revestido por película";"100 mg";"Autorizado";"S";"Aurobindo Pharma (Portugal), Unipessoal Lda.";
